sample_id,attack_name,target_model,label_true,pred_clean_target,pred_adv_target,is_transfer_success
179,fgm,xgb,1,1,1,False
180,fgm,xgb,1,1,1,False
181,fgm,xgb,2,2,1,True
182,fgm,xgb,0,0,1,True
183,fgm,xgb,0,0,0,False
184,fgm,xgb,2,2,1,True
185,fgm,xgb,0,0,0,False
186,fgm,xgb,0,0,0,False
187,fgm,xgb,0,0,0,False
188,fgm,xgb,1,1,0,True
189,fgm,xgb,1,3,1,False
190,fgm,xgb,1,1,1,False
191,fgm,xgb,0,0,0,False
192,fgm,xgb,0,0,0,False
193,fgm,xgb,1,1,1,False
194,fgm,xgb,0,0,0,False
195,fgm,xgb,1,1,0,True
196,fgm,xgb,1,1,1,False
197,fgm,xgb,3,3,1,True
198,fgm,xgb,0,0,0,False
199,fgm,xgb,0,0,0,False
200,fgm,xgb,3,3,1,True
201,fgm,xgb,0,0,0,False
202,fgm,xgb,0,0,0,False
203,fgm,xgb,0,0,1,True
204,fgm,xgb,1,1,1,False
205,fgm,xgb,0,0,0,False
206,fgm,xgb,1,1,1,False
207,fgm,xgb,2,2,2,False
208,fgm,xgb,0,0,0,False
209,fgm,xgb,1,1,1,False
210,fgm,xgb,3,3,1,True
211,fgm,xgb,0,0,0,False
212,fgm,xgb,1,1,0,True
213,fgm,xgb,1,1,1,False
214,fgm,xgb,0,0,1,True
215,fgm,xgb,0,0,1,True
216,fgm,xgb,3,3,1,True
217,fgm,xgb,1,1,2,True
218,fgm,xgb,1,1,1,False
219,fgm,xgb,1,1,1,False
220,fgm,xgb,4,4,2,True
221,fgm,xgb,1,1,1,False
222,fgm,xgb,0,0,0,False
223,fgm,xgb,0,0,1,True
224,fgm,xgb,1,1,1,False
225,fgm,xgb,3,3,1,True
226,fgm,xgb,0,0,0,False
227,fgm,xgb,1,1,1,False
228,fgm,xgb,3,3,1,True
229,fgm,xgb,3,3,1,True
230,fgm,xgb,1,1,1,False
231,fgm,xgb,0,0,0,False
232,fgm,xgb,1,1,0,True
233,fgm,xgb,3,3,1,True
234,fgm,xgb,0,0,0,False
235,fgm,xgb,1,1,1,False
236,fgm,xgb,1,1,0,True
237,fgm,xgb,3,3,1,True
238,fgm,xgb,0,0,0,False
239,fgm,xgb,1,1,1,False
240,fgm,xgb,1,1,0,True
241,fgm,xgb,3,3,1,True
242,fgm,xgb,1,1,0,True
243,fgm,xgb,2,2,1,True
244,fgm,xgb,0,0,1,True
245,fgm,xgb,0,0,0,False
246,fgm,xgb,0,0,0,False
247,fgm,xgb,2,2,2,False
248,fgm,xgb,1,1,1,False
249,fgm,xgb,1,1,1,False
250,fgm,xgb,1,1,1,False
251,fgm,xgb,3,3,1,True
252,fgm,xgb,0,0,0,False
253,fgm,xgb,1,1,0,True
254,fgm,xgb,0,0,0,False
255,fgm,xgb,0,0,0,False
256,fgm,xgb,0,0,1,True
257,fgm,xgb,1,1,1,False
258,fgm,xgb,3,3,1,True
259,fgm,xgb,0,0,1,True
260,fgm,xgb,1,1,0,True
261,fgm,xgb,0,0,0,False
262,fgm,xgb,0,0,0,False
263,fgm,xgb,0,0,0,False
264,fgm,xgb,2,2,2,False
265,fgm,xgb,1,1,1,False
266,fgm,xgb,0,0,1,True
267,fgm,xgb,0,0,0,False
268,fgm,xgb,0,0,0,False
269,fgm,xgb,1,1,1,False
270,fgm,xgb,1,1,1,False
271,fgm,xgb,1,1,0,True
272,fgm,xgb,1,1,1,False
273,fgm,xgb,1,1,1,False
274,fgm,xgb,1,1,1,False
275,fgm,xgb,0,0,0,False
276,fgm,xgb,0,0,0,False
277,fgm,xgb,0,0,1,True
278,fgm,xgb,1,1,1,False
279,fgm,xgb,1,1,1,False
280,fgm,xgb,3,3,1,True
281,fgm,xgb,1,1,0,True
282,fgm,xgb,0,0,0,False
283,fgm,xgb,0,0,0,False
284,fgm,xgb,1,1,1,False
285,fgm,xgb,4,4,3,True
286,fgm,xgb,1,1,1,False
287,fgm,xgb,1,1,1,False
288,fgm,xgb,0,0,0,False
289,fgm,xgb,1,1,0,True
290,fgm,xgb,0,0,1,True
291,fgm,xgb,0,0,0,False
292,fgm,xgb,0,0,0,False
293,fgm,xgb,1,1,1,False
294,fgm,xgb,1,1,1,False
295,fgm,xgb,0,0,0,False
296,fgm,xgb,1,1,0,True
297,fgm,xgb,0,0,0,False
298,fgm,xgb,1,1,1,False
299,fgm,xgb,1,1,1,False
300,fgm,xgb,1,1,1,False
301,fgm,xgb,1,1,1,False
302,fgm,xgb,2,2,1,True
303,fgm,xgb,0,0,0,False
304,fgm,xgb,0,0,1,True
305,fgm,xgb,1,1,0,True
306,fgm,xgb,1,1,0,True
307,fgm,xgb,1,1,0,True
308,fgm,xgb,0,0,0,False
309,fgm,xgb,3,3,1,True
310,fgm,xgb,0,0,0,False
311,fgm,xgb,1,1,1,False
312,fgm,xgb,1,1,1,False
313,fgm,xgb,1,1,1,False
314,fgm,xgb,0,0,0,False
315,fgm,xgb,1,1,1,False
316,fgm,xgb,0,0,0,False
317,fgm,xgb,4,4,0,True
318,fgm,xgb,2,2,2,False
319,fgm,xgb,3,3,2,True
320,fgm,xgb,0,0,1,True
321,fgm,xgb,0,0,0,False
322,fgm,xgb,3,3,1,True
323,fgm,xgb,1,1,1,False
324,fgm,xgb,1,1,0,True
325,fgm,xgb,1,1,1,False
326,fgm,xgb,2,2,4,True
327,fgm,xgb,1,1,1,False
328,fgm,xgb,0,2,1,True
329,fgm,xgb,1,1,1,False
330,fgm,xgb,1,1,1,False
331,fgm,xgb,1,1,1,False
332,fgm,xgb,1,1,1,False
333,fgm,xgb,0,0,0,False
334,fgm,xgb,1,1,1,False
335,fgm,xgb,1,1,0,True
336,fgm,xgb,0,0,0,False
337,fgm,xgb,0,0,0,False
338,fgm,xgb,0,0,0,False
339,fgm,xgb,1,1,1,False
340,fgm,xgb,1,1,1,False
341,fgm,xgb,0,0,0,False
342,fgm,xgb,0,0,0,False
343,fgm,xgb,3,3,1,True
344,fgm,xgb,0,0,0,False
345,fgm,xgb,0,0,0,False
346,fgm,xgb,3,3,1,True
347,fgm,xgb,2,2,2,False
348,fgm,xgb,0,0,0,False
349,fgm,xgb,1,1,1,False
350,fgm,xgb,1,1,1,False
351,fgm,xgb,0,0,0,False
352,fgm,xgb,3,1,1,True
353,fgm,xgb,0,0,0,False
354,fgm,xgb,1,1,0,True
355,fgm,xgb,0,0,0,False
356,fgm,xgb,1,1,0,True
357,fgm,xgb,1,1,1,False
358,fgm,xgb,0,0,1,True
359,fgm,xgb,2,2,1,True
360,fgm,xgb,0,0,0,False
361,fgm,xgb,0,0,1,True
362,fgm,xgb,2,2,1,True
363,fgm,xgb,2,2,2,False
364,fgm,xgb,1,1,0,True
365,fgm,xgb,2,2,2,False
366,fgm,xgb,1,1,2,True
367,fgm,xgb,0,0,0,False
368,fgm,xgb,1,1,0,True
369,fgm,xgb,1,1,0,True
370,fgm,xgb,0,0,0,False
371,fgm,xgb,0,0,0,False
372,fgm,xgb,3,3,1,True
373,fgm,xgb,0,0,0,False
374,fgm,xgb,3,3,1,True
375,fgm,xgb,1,1,1,False
376,fgm,xgb,0,0,0,False
377,fgm,xgb,1,1,1,False
378,fgm,xgb,0,0,1,True
379,fgm,xgb,1,1,1,False
380,fgm,xgb,1,2,2,True
381,fgm,xgb,1,1,1,False
382,fgm,xgb,1,1,1,False
383,fgm,xgb,3,3,1,True
384,fgm,xgb,0,0,0,False
385,fgm,xgb,0,0,0,False
386,fgm,xgb,3,1,1,True
387,fgm,xgb,1,1,1,False
388,fgm,xgb,0,0,0,False
389,fgm,xgb,1,1,0,True
390,fgm,xgb,3,3,1,True
391,fgm,xgb,0,0,0,False
392,fgm,xgb,0,0,0,False
393,fgm,xgb,1,1,1,False
394,fgm,xgb,3,3,1,True
395,fgm,xgb,1,1,1,False
396,fgm,xgb,1,1,1,False
397,fgm,xgb,0,0,0,False
398,fgm,xgb,3,3,1,True
399,fgm,xgb,1,1,1,False
400,fgm,xgb,1,1,0,True
401,fgm,xgb,0,0,0,False
402,fgm,xgb,0,0,0,False
403,fgm,xgb,0,0,0,False
404,fgm,xgb,2,2,1,True
405,fgm,xgb,3,3,1,True
406,fgm,xgb,3,3,1,True
407,fgm,xgb,1,1,1,False
408,fgm,xgb,2,2,1,True
409,fgm,xgb,0,0,0,False
410,fgm,xgb,2,2,1,True
411,fgm,xgb,0,0,1,True
412,fgm,xgb,1,1,1,False
413,fgm,xgb,3,3,1,True
414,fgm,xgb,0,0,2,True
415,fgm,xgb,0,0,1,True
416,fgm,xgb,0,0,0,False
417,fgm,xgb,2,2,0,True
418,fgm,xgb,1,1,1,False
419,fgm,xgb,0,0,1,True
420,fgm,xgb,2,2,2,False
421,fgm,xgb,1,1,0,True
422,fgm,xgb,3,3,1,True
423,fgm,xgb,2,2,2,False
424,fgm,xgb,1,1,1,False
425,fgm,xgb,3,3,1,True
426,fgm,xgb,1,1,1,False
427,fgm,xgb,3,3,1,True
428,fgm,xgb,3,3,1,True
429,fgm,xgb,2,2,2,False
430,fgm,xgb,1,1,1,False
431,fgm,xgb,1,1,0,True
432,fgm,xgb,0,0,1,True
433,fgm,xgb,1,1,1,False
434,fgm,xgb,2,2,1,True
435,fgm,xgb,1,1,0,True
436,fgm,xgb,1,1,0,True
437,fgm,xgb,1,1,1,False
438,fgm,xgb,0,0,0,False
439,fgm,xgb,0,0,0,False
440,fgm,xgb,1,1,2,True
441,fgm,xgb,3,3,1,True
442,fgm,xgb,0,0,0,False
443,fgm,xgb,1,1,1,False
444,fgm,xgb,0,0,0,False
445,fgm,xgb,0,0,0,False
446,fgm,xgb,0,0,0,False
447,fgm,xgb,0,0,1,True
448,fgm,xgb,1,1,1,False
449,fgm,xgb,0,0,0,False
450,fgm,xgb,0,0,0,False
451,fgm,xgb,2,2,2,False
452,fgm,xgb,3,3,1,True
453,fgm,xgb,1,1,1,False
454,fgm,xgb,1,1,0,True
455,fgm,xgb,2,2,1,True
456,fgm,xgb,2,2,1,True
457,fgm,xgb,3,3,1,True
458,fgm,xgb,0,0,0,False
459,fgm,xgb,0,0,0,False
460,fgm,xgb,2,2,1,True
461,fgm,xgb,1,1,1,False
462,fgm,xgb,3,3,3,False
463,fgm,xgb,3,1,1,True
464,fgm,xgb,0,0,0,False
465,fgm,xgb,1,1,1,False
466,fgm,xgb,1,1,0,True
467,fgm,xgb,1,1,1,False
468,fgm,xgb,1,1,1,False
469,fgm,xgb,1,1,1,False
470,fgm,xgb,0,0,0,False
471,fgm,xgb,0,0,0,False
472,fgm,xgb,1,1,0,True
473,fgm,xgb,1,1,3,True
474,fgm,xgb,1,1,1,False
475,fgm,xgb,1,1,3,True
476,fgm,xgb,1,1,1,False
477,fgm,xgb,1,1,0,True
478,fgm,xgb,0,0,0,False
479,fgm,xgb,3,3,1,True
480,fgm,xgb,1,1,0,True
481,fgm,xgb,3,3,1,True
482,fgm,xgb,2,2,1,True
483,fgm,xgb,1,1,0,True
484,fgm,xgb,0,0,0,False
485,fgm,xgb,1,1,1,False
486,fgm,xgb,1,1,1,False
487,fgm,xgb,2,2,2,False
488,fgm,xgb,1,1,1,False
489,fgm,xgb,1,1,0,True
490,fgm,xgb,1,1,0,True
491,fgm,xgb,0,0,0,False
492,fgm,xgb,3,3,2,True
493,fgm,xgb,2,2,2,False
494,fgm,xgb,3,3,1,True
495,fgm,xgb,0,0,0,False
496,fgm,xgb,3,3,1,True
497,fgm,xgb,0,0,0,False
498,fgm,xgb,1,1,0,True
499,fgm,xgb,0,0,1,True
500,fgm,xgb,1,1,0,True
501,fgm,xgb,2,2,0,True
502,fgm,xgb,1,1,1,False
503,fgm,xgb,3,3,1,True
504,fgm,xgb,1,1,1,False
505,fgm,xgb,3,1,1,True
506,fgm,xgb,1,1,0,True
507,fgm,xgb,0,0,0,False
508,fgm,xgb,0,0,0,False
509,fgm,xgb,2,2,2,False
510,fgm,xgb,2,2,1,True
511,fgm,xgb,2,2,1,True
512,fgm,xgb,0,0,0,False
513,fgm,xgb,1,1,0,True
514,fgm,xgb,0,0,1,True
515,fgm,xgb,1,1,1,False
516,fgm,xgb,1,1,0,True
517,fgm,xgb,1,1,0,True
518,fgm,xgb,0,0,0,False
519,fgm,xgb,0,0,1,True
520,fgm,xgb,1,1,1,False
521,fgm,xgb,3,3,1,True
522,fgm,xgb,1,1,1,False
523,fgm,xgb,0,0,0,False
524,fgm,xgb,1,1,1,False
525,fgm,xgb,0,0,2,True
526,fgm,xgb,2,2,2,False
527,fgm,xgb,0,0,0,False
528,fgm,xgb,2,2,1,True
529,fgm,xgb,1,1,1,False
530,fgm,xgb,0,0,0,False
531,fgm,xgb,1,1,0,True
532,fgm,xgb,2,2,1,True
533,fgm,xgb,3,3,0,True
534,fgm,xgb,3,3,1,True
535,fgm,xgb,1,1,1,False
536,fgm,xgb,2,2,2,False
537,fgm,xgb,2,2,2,False
538,fgm,xgb,1,1,1,False
539,fgm,xgb,3,3,1,True
540,fgm,xgb,1,1,1,False
541,fgm,xgb,1,1,1,False
542,fgm,xgb,1,1,0,True
543,fgm,xgb,0,0,0,False
544,fgm,xgb,0,0,0,False
545,fgm,xgb,1,1,1,False
546,fgm,xgb,1,1,1,False
547,fgm,xgb,0,0,0,False
548,fgm,xgb,1,1,1,False
549,fgm,xgb,3,3,1,True
550,fgm,xgb,0,0,0,False
551,fgm,xgb,1,1,1,False
552,fgm,xgb,1,3,0,True
553,fgm,xgb,0,0,0,False
554,fgm,xgb,0,0,0,False
555,fgm,xgb,0,0,0,False
556,fgm,xgb,0,0,1,True
557,fgm,xgb,3,3,1,True
558,fgm,xgb,1,1,1,False
559,fgm,xgb,1,1,1,False
560,fgm,xgb,1,1,1,False
561,fgm,xgb,1,1,1,False
562,fgm,xgb,1,1,1,False
563,fgm,xgb,1,1,0,True
564,fgm,xgb,1,1,1,False
565,fgm,xgb,1,1,1,False
566,fgm,xgb,3,3,1,True
567,fgm,xgb,1,1,0,True
568,fgm,xgb,0,0,0,False
569,fgm,xgb,2,2,2,False
570,fgm,xgb,3,3,1,True
571,fgm,xgb,2,2,2,False
572,fgm,xgb,1,1,1,False
573,fgm,xgb,1,1,0,True
574,fgm,xgb,1,1,1,False
575,fgm,xgb,1,1,3,True
576,fgm,xgb,2,2,1,True
577,fgm,xgb,0,0,0,False
578,fgm,xgb,1,1,1,False
579,fgm,xgb,0,0,1,True
580,fgm,xgb,2,2,1,True
581,fgm,xgb,0,0,0,False
582,fgm,xgb,3,3,1,True
583,fgm,xgb,1,1,1,False
584,fgm,xgb,0,0,0,False
585,fgm,xgb,1,1,1,False
586,fgm,xgb,1,1,1,False
587,fgm,xgb,1,1,1,False
588,fgm,xgb,0,0,0,False
589,fgm,xgb,1,1,0,True
590,fgm,xgb,0,0,0,False
591,fgm,xgb,1,1,0,True
592,fgm,xgb,0,0,0,False
593,fgm,xgb,1,1,0,True
594,fgm,xgb,3,3,1,True
595,fgm,xgb,3,3,1,True
596,fgm,xgb,1,1,0,True
597,fgm,xgb,1,1,1,False
598,fgm,xgb,1,1,1,False
599,fgm,xgb,1,1,1,False
600,fgm,xgb,1,1,1,False
601,fgm,xgb,0,0,0,False
602,fgm,xgb,1,1,1,False
603,fgm,xgb,1,1,1,False
604,fgm,xgb,1,1,1,False
605,fgm,xgb,1,1,1,False
606,fgm,xgb,2,2,1,True
607,fgm,xgb,1,1,1,False
608,fgm,xgb,0,0,0,False
609,fgm,xgb,1,1,0,True
610,fgm,xgb,0,0,1,True
611,fgm,xgb,1,1,1,False
612,fgm,xgb,3,3,1,True
613,fgm,xgb,0,0,0,False
614,fgm,xgb,0,0,0,False
615,fgm,xgb,3,3,1,True
616,fgm,xgb,3,3,1,True
617,fgm,xgb,1,1,0,True
618,fgm,xgb,0,0,0,False
619,fgm,xgb,1,1,0,True
620,fgm,xgb,2,2,0,True
621,fgm,xgb,1,1,1,False
622,fgm,xgb,3,3,1,True
623,fgm,xgb,1,1,1,False
624,fgm,xgb,0,0,0,False
625,fgm,xgb,1,1,0,True
626,fgm,xgb,0,0,0,False
627,fgm,xgb,0,0,0,False
628,fgm,xgb,1,1,0,True
629,fgm,xgb,1,1,1,False
630,fgm,xgb,1,1,1,False
631,fgm,xgb,0,0,0,False
632,fgm,xgb,1,1,1,False
633,fgm,xgb,0,0,0,False
634,fgm,xgb,0,0,1,True
635,fgm,xgb,0,0,0,False
636,fgm,xgb,0,0,0,False
637,fgm,xgb,3,3,1,True
638,fgm,xgb,0,0,0,False
639,fgm,xgb,1,1,1,False
640,fgm,xgb,1,1,1,False
641,fgm,xgb,1,1,1,False
642,fgm,xgb,1,1,0,True
643,fgm,xgb,1,1,1,False
644,fgm,xgb,1,1,1,False
645,fgm,xgb,1,1,1,False
646,fgm,xgb,1,1,0,True
647,fgm,xgb,1,1,1,False
648,fgm,xgb,3,3,1,True
649,fgm,xgb,2,2,2,False
650,fgm,xgb,4,4,1,True
651,fgm,xgb,1,1,0,True
652,fgm,xgb,3,3,1,True
653,fgm,xgb,3,3,1,True
654,fgm,xgb,1,1,0,True
655,fgm,xgb,1,1,1,False
656,fgm,xgb,0,0,0,False
657,fgm,xgb,0,0,0,False
658,fgm,xgb,4,4,0,True
659,fgm,xgb,2,2,1,True
660,fgm,xgb,0,0,0,False
661,fgm,xgb,3,3,1,True
662,fgm,xgb,0,0,0,False
663,fgm,xgb,2,2,2,False
664,fgm,xgb,1,1,0,True
665,fgm,xgb,0,0,0,False
666,fgm,xgb,0,0,0,False
667,fgm,xgb,1,1,1,False
668,fgm,xgb,0,0,0,False
669,fgm,xgb,0,0,0,False
670,fgm,xgb,0,0,0,False
671,fgm,xgb,2,2,2,False
672,fgm,xgb,1,1,0,True
673,fgm,xgb,0,0,0,False
674,fgm,xgb,1,1,0,True
675,fgm,xgb,0,0,0,False
676,fgm,xgb,0,0,0,False
677,fgm,xgb,1,1,1,False
678,fgm,xgb,1,1,1,False
679,fgm,xgb,2,2,2,False
680,fgm,xgb,1,1,0,True
681,fgm,xgb,1,1,1,False
682,fgm,xgb,1,1,1,False
683,fgm,xgb,1,1,0,True
684,fgm,xgb,1,1,0,True
685,fgm,xgb,1,1,1,False
686,fgm,xgb,1,1,0,True
687,fgm,xgb,1,1,0,True
688,fgm,xgb,1,1,0,True
689,fgm,xgb,1,3,3,True
690,fgm,xgb,0,0,0,False
691,fgm,xgb,0,0,0,False
692,fgm,xgb,1,1,1,False
693,fgm,xgb,1,1,0,True
694,fgm,xgb,0,0,0,False
695,fgm,xgb,1,1,1,False
696,fgm,xgb,0,0,0,False
697,fgm,xgb,0,0,0,False
698,fgm,xgb,0,0,0,False
699,fgm,xgb,1,1,0,True
700,fgm,xgb,1,1,1,False
701,fgm,xgb,0,0,0,False
702,fgm,xgb,0,0,0,False
703,fgm,xgb,0,0,0,False
704,fgm,xgb,0,0,0,False
705,fgm,xgb,0,0,2,True
706,fgm,xgb,0,0,0,False
707,fgm,xgb,2,2,1,True
708,fgm,xgb,1,1,1,False
709,fgm,xgb,2,2,2,False
710,fgm,xgb,2,2,2,False
711,fgm,xgb,0,0,0,False
712,fgm,xgb,0,0,0,False
713,fgm,xgb,0,0,0,False
714,fgm,xgb,2,2,0,True
715,fgm,xgb,0,0,0,False
716,fgm,xgb,1,1,1,False
717,fgm,xgb,1,1,0,True
718,fgm,xgb,3,3,1,True
719,fgm,xgb,1,1,1,False
720,fgm,xgb,0,0,0,False
721,fgm,xgb,2,2,1,True
722,fgm,xgb,3,3,1,True
723,fgm,xgb,1,1,0,True
724,fgm,xgb,0,0,0,False
725,fgm,xgb,3,3,1,True
726,fgm,xgb,1,1,1,False
727,fgm,xgb,1,1,1,False
728,fgm,xgb,2,2,1,True
729,fgm,xgb,2,2,0,True
730,fgm,xgb,0,0,0,False
731,fgm,xgb,1,1,1,False
732,fgm,xgb,1,1,1,False
733,fgm,xgb,1,1,0,True
734,fgm,xgb,0,0,0,False
735,fgm,xgb,1,1,1,False
736,fgm,xgb,3,1,1,True
737,fgm,xgb,0,0,0,False
738,fgm,xgb,2,2,0,True
739,fgm,xgb,0,0,0,False
740,fgm,xgb,0,0,0,False
741,fgm,xgb,0,0,0,False
742,fgm,xgb,1,1,1,False
743,fgm,xgb,0,0,1,True
744,fgm,xgb,1,1,1,False
745,fgm,xgb,1,1,1,False
746,fgm,xgb,0,0,0,False
747,fgm,xgb,1,1,0,True
748,fgm,xgb,0,0,0,False
749,fgm,xgb,0,0,0,False
750,fgm,xgb,2,2,1,True
751,fgm,xgb,1,1,1,False
752,fgm,xgb,3,3,1,True
753,fgm,xgb,0,0,0,False
754,fgm,xgb,0,0,0,False
755,fgm,xgb,1,1,0,True
756,fgm,xgb,3,3,1,True
757,fgm,xgb,2,2,2,False
758,fgm,xgb,1,1,1,False
759,fgm,xgb,0,0,0,False
760,fgm,xgb,0,0,0,False
761,fgm,xgb,0,0,0,False
762,fgm,xgb,1,1,1,False
763,fgm,xgb,0,0,0,False
764,fgm,xgb,3,3,3,False
765,fgm,xgb,3,3,1,True
766,fgm,xgb,2,2,2,False
767,fgm,xgb,1,1,0,True
768,fgm,xgb,1,1,0,True
769,fgm,xgb,2,2,1,True
770,fgm,xgb,0,0,0,False
771,fgm,xgb,2,2,2,False
772,fgm,xgb,3,3,0,True
