sample_id,attack_name,target_model,label_true,pred_clean_target,pred_adv_target,is_transfer_success
161,slide,xgb,3,3,1,True
162,slide,xgb,1,1,0,True
163,slide,xgb,3,3,1,True
164,slide,xgb,0,0,0,False
165,slide,xgb,0,0,0,False
166,slide,xgb,1,1,1,False
167,slide,xgb,3,3,1,True
168,slide,xgb,0,0,0,False
169,slide,xgb,0,0,0,False
170,slide,xgb,0,0,0,False
171,slide,xgb,0,0,1,True
172,slide,xgb,1,1,1,False
173,slide,xgb,1,1,1,False
174,slide,xgb,1,1,1,False
175,slide,xgb,2,2,1,True
176,slide,xgb,0,0,0,False
177,slide,xgb,3,1,1,True
178,slide,xgb,1,1,3,True
179,slide,xgb,1,1,1,False
180,slide,xgb,1,1,1,False
181,slide,xgb,2,2,1,True
182,slide,xgb,0,0,1,True
183,slide,xgb,0,0,2,True
184,slide,xgb,2,2,0,True
185,slide,xgb,0,0,0,False
186,slide,xgb,0,0,0,False
187,slide,xgb,0,0,2,True
188,slide,xgb,1,1,0,True
189,slide,xgb,1,3,1,False
190,slide,xgb,1,1,1,False
191,slide,xgb,0,0,0,False
192,slide,xgb,0,0,0,False
193,slide,xgb,1,1,1,False
194,slide,xgb,0,0,0,False
195,slide,xgb,1,1,0,True
196,slide,xgb,1,1,1,False
197,slide,xgb,3,3,1,True
198,slide,xgb,0,0,0,False
199,slide,xgb,0,0,0,False
200,slide,xgb,3,3,1,True
201,slide,xgb,0,0,1,True
202,slide,xgb,0,0,0,False
203,slide,xgb,0,0,1,True
204,slide,xgb,1,1,1,False
205,slide,xgb,0,0,0,False
206,slide,xgb,1,1,1,False
207,slide,xgb,2,2,2,False
208,slide,xgb,0,0,0,False
209,slide,xgb,1,1,1,False
210,slide,xgb,3,3,1,True
211,slide,xgb,0,0,1,True
212,slide,xgb,1,1,0,True
213,slide,xgb,1,1,0,True
214,slide,xgb,0,0,1,True
215,slide,xgb,0,0,1,True
216,slide,xgb,3,3,1,True
217,slide,xgb,1,1,1,False
218,slide,xgb,1,1,1,False
219,slide,xgb,1,1,1,False
220,slide,xgb,4,4,1,True
221,slide,xgb,1,1,1,False
222,slide,xgb,0,0,0,False
223,slide,xgb,0,0,1,True
224,slide,xgb,1,1,1,False
225,slide,xgb,3,3,1,True
226,slide,xgb,0,0,0,False
227,slide,xgb,1,1,1,False
228,slide,xgb,3,3,1,True
229,slide,xgb,3,3,1,True
230,slide,xgb,1,1,1,False
231,slide,xgb,0,0,0,False
232,slide,xgb,1,1,0,True
233,slide,xgb,3,3,1,True
234,slide,xgb,0,0,2,True
235,slide,xgb,1,1,1,False
236,slide,xgb,1,1,1,False
237,slide,xgb,3,3,1,True
238,slide,xgb,0,0,0,False
239,slide,xgb,1,1,1,False
240,slide,xgb,1,1,0,True
241,slide,xgb,3,3,1,True
242,slide,xgb,1,1,1,False
243,slide,xgb,2,2,1,True
244,slide,xgb,0,0,1,True
245,slide,xgb,0,0,0,False
246,slide,xgb,0,0,0,False
247,slide,xgb,2,2,2,False
248,slide,xgb,1,1,0,True
249,slide,xgb,1,1,1,False
250,slide,xgb,1,1,1,False
251,slide,xgb,3,3,2,True
252,slide,xgb,0,0,0,False
253,slide,xgb,1,1,0,True
254,slide,xgb,0,0,0,False
255,slide,xgb,0,0,1,True
256,slide,xgb,0,0,1,True
257,slide,xgb,1,1,1,False
258,slide,xgb,3,3,1,True
259,slide,xgb,0,0,0,False
260,slide,xgb,1,1,0,True
261,slide,xgb,0,0,0,False
262,slide,xgb,0,0,0,False
263,slide,xgb,0,0,0,False
264,slide,xgb,2,2,2,False
265,slide,xgb,1,1,1,False
266,slide,xgb,0,0,1,True
267,slide,xgb,0,0,0,False
268,slide,xgb,0,0,0,False
269,slide,xgb,1,1,1,False
270,slide,xgb,1,1,1,False
271,slide,xgb,1,1,1,False
272,slide,xgb,1,1,1,False
273,slide,xgb,1,1,0,True
274,slide,xgb,1,1,1,False
275,slide,xgb,0,0,0,False
276,slide,xgb,0,0,0,False
277,slide,xgb,0,0,1,True
278,slide,xgb,1,1,1,False
279,slide,xgb,1,1,1,False
280,slide,xgb,3,3,1,True
281,slide,xgb,1,1,0,True
282,slide,xgb,0,0,0,False
283,slide,xgb,0,0,0,False
284,slide,xgb,1,1,1,False
285,slide,xgb,4,4,3,True
286,slide,xgb,1,1,1,False
287,slide,xgb,1,1,1,False
288,slide,xgb,0,0,0,False
289,slide,xgb,1,1,1,False
290,slide,xgb,0,0,0,False
291,slide,xgb,0,0,0,False
292,slide,xgb,0,0,0,False
293,slide,xgb,1,1,1,False
294,slide,xgb,1,1,1,False
295,slide,xgb,0,0,0,False
296,slide,xgb,1,1,0,True
297,slide,xgb,0,0,0,False
298,slide,xgb,1,1,0,True
299,slide,xgb,1,1,1,False
300,slide,xgb,1,1,1,False
301,slide,xgb,1,1,1,False
302,slide,xgb,2,2,2,False
303,slide,xgb,0,0,0,False
304,slide,xgb,0,0,1,True
305,slide,xgb,1,1,0,True
306,slide,xgb,1,1,0,True
307,slide,xgb,1,1,0,True
308,slide,xgb,0,0,0,False
309,slide,xgb,3,3,1,True
310,slide,xgb,0,0,0,False
311,slide,xgb,1,1,1,False
312,slide,xgb,1,1,0,True
313,slide,xgb,1,1,1,False
314,slide,xgb,0,0,0,False
315,slide,xgb,1,1,1,False
316,slide,xgb,0,0,0,False
317,slide,xgb,4,4,0,True
318,slide,xgb,2,2,2,False
319,slide,xgb,3,3,2,True
320,slide,xgb,0,0,1,True
321,slide,xgb,0,0,0,False
322,slide,xgb,3,3,1,True
323,slide,xgb,1,1,1,False
324,slide,xgb,1,1,0,True
325,slide,xgb,1,1,1,False
326,slide,xgb,2,2,4,True
327,slide,xgb,1,1,1,False
328,slide,xgb,0,2,1,True
329,slide,xgb,1,1,1,False
330,slide,xgb,1,1,1,False
331,slide,xgb,1,1,1,False
332,slide,xgb,1,1,1,False
333,slide,xgb,0,0,0,False
334,slide,xgb,1,1,1,False
335,slide,xgb,1,1,0,True
336,slide,xgb,0,0,0,False
337,slide,xgb,0,0,0,False
338,slide,xgb,0,0,0,False
339,slide,xgb,1,1,0,True
340,slide,xgb,1,1,1,False
341,slide,xgb,0,0,0,False
342,slide,xgb,0,0,0,False
343,slide,xgb,3,3,1,True
344,slide,xgb,0,0,0,False
345,slide,xgb,0,0,0,False
346,slide,xgb,3,3,1,True
347,slide,xgb,2,2,2,False
348,slide,xgb,0,0,0,False
349,slide,xgb,1,1,1,False
350,slide,xgb,1,1,1,False
351,slide,xgb,0,0,2,True
352,slide,xgb,3,1,1,True
353,slide,xgb,0,0,0,False
354,slide,xgb,1,1,0,True
355,slide,xgb,0,0,0,False
356,slide,xgb,1,1,0,True
357,slide,xgb,1,1,1,False
358,slide,xgb,0,0,1,True
359,slide,xgb,2,2,1,True
360,slide,xgb,0,0,0,False
361,slide,xgb,0,0,1,True
362,slide,xgb,2,2,1,True
363,slide,xgb,2,2,2,False
364,slide,xgb,1,1,1,False
365,slide,xgb,2,2,2,False
366,slide,xgb,1,1,1,False
367,slide,xgb,0,0,0,False
368,slide,xgb,1,1,1,False
369,slide,xgb,1,1,3,True
370,slide,xgb,0,0,0,False
371,slide,xgb,0,0,0,False
372,slide,xgb,3,3,1,True
373,slide,xgb,0,0,0,False
374,slide,xgb,3,3,1,True
375,slide,xgb,1,1,1,False
376,slide,xgb,0,0,2,True
377,slide,xgb,1,1,1,False
378,slide,xgb,0,0,1,True
379,slide,xgb,1,1,0,True
380,slide,xgb,1,2,2,True
381,slide,xgb,1,1,1,False
382,slide,xgb,1,1,1,False
383,slide,xgb,3,3,1,True
384,slide,xgb,0,0,0,False
385,slide,xgb,0,0,0,False
386,slide,xgb,3,1,1,True
387,slide,xgb,1,1,0,True
388,slide,xgb,0,0,2,True
389,slide,xgb,1,1,0,True
390,slide,xgb,3,3,1,True
391,slide,xgb,0,0,0,False
392,slide,xgb,0,0,0,False
393,slide,xgb,1,1,3,True
394,slide,xgb,3,3,1,True
395,slide,xgb,1,1,1,False
396,slide,xgb,1,1,1,False
397,slide,xgb,0,0,0,False
398,slide,xgb,3,3,1,True
399,slide,xgb,1,1,1,False
400,slide,xgb,1,1,0,True
401,slide,xgb,0,0,0,False
402,slide,xgb,0,0,0,False
403,slide,xgb,0,0,0,False
404,slide,xgb,2,2,1,True
405,slide,xgb,3,3,1,True
406,slide,xgb,3,3,1,True
407,slide,xgb,1,1,1,False
408,slide,xgb,2,2,1,True
409,slide,xgb,0,0,0,False
410,slide,xgb,2,2,1,True
411,slide,xgb,0,0,1,True
412,slide,xgb,1,1,1,False
413,slide,xgb,3,3,1,True
414,slide,xgb,0,0,2,True
415,slide,xgb,0,0,1,True
416,slide,xgb,0,0,0,False
417,slide,xgb,2,2,0,True
418,slide,xgb,1,1,1,False
419,slide,xgb,0,0,1,True
420,slide,xgb,2,2,2,False
421,slide,xgb,1,1,1,False
422,slide,xgb,3,3,1,True
423,slide,xgb,2,2,2,False
424,slide,xgb,1,1,1,False
425,slide,xgb,3,3,1,True
426,slide,xgb,1,1,1,False
427,slide,xgb,3,3,1,True
428,slide,xgb,3,3,1,True
429,slide,xgb,2,2,2,False
430,slide,xgb,1,1,1,False
431,slide,xgb,1,1,0,True
432,slide,xgb,0,0,1,True
433,slide,xgb,1,1,3,True
434,slide,xgb,2,2,1,True
435,slide,xgb,1,1,0,True
436,slide,xgb,1,1,0,True
437,slide,xgb,1,1,1,False
438,slide,xgb,0,0,0,False
439,slide,xgb,0,0,0,False
440,slide,xgb,1,1,2,True
441,slide,xgb,3,3,1,True
442,slide,xgb,0,0,0,False
443,slide,xgb,1,1,1,False
444,slide,xgb,0,0,0,False
445,slide,xgb,0,0,2,True
446,slide,xgb,0,0,0,False
447,slide,xgb,0,0,1,True
448,slide,xgb,1,1,1,False
449,slide,xgb,0,0,0,False
450,slide,xgb,0,0,0,False
451,slide,xgb,2,2,2,False
452,slide,xgb,3,3,0,True
453,slide,xgb,1,1,0,True
454,slide,xgb,1,1,0,True
455,slide,xgb,2,2,0,True
456,slide,xgb,2,2,0,True
457,slide,xgb,3,3,1,True
458,slide,xgb,0,0,0,False
459,slide,xgb,0,0,1,True
460,slide,xgb,2,2,0,True
461,slide,xgb,1,1,0,True
462,slide,xgb,3,3,2,True
463,slide,xgb,3,1,1,True
464,slide,xgb,0,0,0,False
465,slide,xgb,1,1,1,False
466,slide,xgb,1,1,1,False
467,slide,xgb,1,1,1,False
468,slide,xgb,1,1,1,False
469,slide,xgb,1,1,0,True
470,slide,xgb,0,0,0,False
471,slide,xgb,0,0,0,False
472,slide,xgb,1,1,1,False
473,slide,xgb,1,1,3,True
474,slide,xgb,1,1,1,False
475,slide,xgb,1,1,1,False
476,slide,xgb,1,1,1,False
477,slide,xgb,1,1,1,False
478,slide,xgb,0,0,0,False
479,slide,xgb,3,3,1,True
480,slide,xgb,1,1,1,False
481,slide,xgb,3,3,1,True
482,slide,xgb,2,2,1,True
483,slide,xgb,1,1,1,False
484,slide,xgb,0,0,0,False
485,slide,xgb,1,1,1,False
486,slide,xgb,1,1,1,False
487,slide,xgb,2,2,1,True
488,slide,xgb,1,1,1,False
489,slide,xgb,1,1,0,True
490,slide,xgb,1,1,1,False
491,slide,xgb,0,0,0,False
492,slide,xgb,3,3,1,True
493,slide,xgb,2,2,2,False
494,slide,xgb,3,3,1,True
495,slide,xgb,0,0,0,False
496,slide,xgb,3,3,1,True
497,slide,xgb,0,0,0,False
498,slide,xgb,1,1,0,True
499,slide,xgb,0,0,0,False
500,slide,xgb,1,1,1,False
501,slide,xgb,2,2,0,True
502,slide,xgb,1,1,1,False
503,slide,xgb,3,3,1,True
504,slide,xgb,1,1,1,False
505,slide,xgb,3,1,1,True
506,slide,xgb,1,1,0,True
507,slide,xgb,0,0,0,False
508,slide,xgb,0,0,0,False
509,slide,xgb,2,2,2,False
510,slide,xgb,2,2,1,True
511,slide,xgb,2,2,1,True
512,slide,xgb,0,0,1,True
513,slide,xgb,1,1,1,False
514,slide,xgb,0,0,1,True
515,slide,xgb,1,1,1,False
516,slide,xgb,1,1,0,True
517,slide,xgb,1,1,0,True
518,slide,xgb,0,0,1,True
519,slide,xgb,0,0,1,True
520,slide,xgb,1,1,1,False
521,slide,xgb,3,3,1,True
522,slide,xgb,1,1,1,False
523,slide,xgb,0,0,0,False
524,slide,xgb,1,1,3,True
525,slide,xgb,0,0,2,True
526,slide,xgb,2,2,2,False
527,slide,xgb,0,0,0,False
528,slide,xgb,2,2,3,True
529,slide,xgb,1,1,1,False
530,slide,xgb,0,0,0,False
531,slide,xgb,1,1,0,True
532,slide,xgb,2,2,0,True
533,slide,xgb,3,3,0,True
534,slide,xgb,3,3,1,True
535,slide,xgb,1,1,0,True
536,slide,xgb,2,2,2,False
537,slide,xgb,2,2,2,False
538,slide,xgb,1,1,1,False
539,slide,xgb,3,3,1,True
540,slide,xgb,1,1,1,False
541,slide,xgb,1,1,1,False
542,slide,xgb,1,1,1,False
543,slide,xgb,0,0,1,True
544,slide,xgb,0,0,0,False
545,slide,xgb,1,1,1,False
546,slide,xgb,1,1,1,False
547,slide,xgb,0,0,0,False
548,slide,xgb,1,1,1,False
549,slide,xgb,3,3,1,True
550,slide,xgb,0,0,0,False
551,slide,xgb,1,1,0,True
552,slide,xgb,1,3,0,True
553,slide,xgb,0,0,0,False
554,slide,xgb,0,0,1,True
555,slide,xgb,0,0,0,False
556,slide,xgb,0,0,1,True
557,slide,xgb,3,3,1,True
558,slide,xgb,1,1,1,False
559,slide,xgb,1,1,1,False
560,slide,xgb,1,1,1,False
561,slide,xgb,1,1,1,False
562,slide,xgb,1,1,1,False
563,slide,xgb,1,1,0,True
564,slide,xgb,1,1,1,False
565,slide,xgb,1,1,1,False
566,slide,xgb,3,3,1,True
567,slide,xgb,1,1,1,False
568,slide,xgb,0,0,0,False
569,slide,xgb,2,2,2,False
570,slide,xgb,3,3,1,True
571,slide,xgb,2,2,2,False
572,slide,xgb,1,1,1,False
573,slide,xgb,1,1,0,True
574,slide,xgb,1,1,1,False
575,slide,xgb,1,1,3,True
576,slide,xgb,2,2,2,False
577,slide,xgb,0,0,0,False
578,slide,xgb,1,1,1,False
579,slide,xgb,0,0,1,True
580,slide,xgb,2,2,2,False
581,slide,xgb,0,0,0,False
582,slide,xgb,3,3,1,True
583,slide,xgb,1,1,0,True
584,slide,xgb,0,0,0,False
585,slide,xgb,1,1,1,False
586,slide,xgb,1,1,0,True
587,slide,xgb,1,1,1,False
588,slide,xgb,0,0,1,True
589,slide,xgb,1,1,0,True
590,slide,xgb,0,0,0,False
591,slide,xgb,1,1,0,True
592,slide,xgb,0,0,0,False
593,slide,xgb,1,1,1,False
594,slide,xgb,3,3,1,True
595,slide,xgb,3,3,1,True
596,slide,xgb,1,1,0,True
597,slide,xgb,1,1,0,True
598,slide,xgb,1,1,0,True
599,slide,xgb,1,1,1,False
600,slide,xgb,1,1,1,False
601,slide,xgb,0,0,0,False
602,slide,xgb,1,1,1,False
603,slide,xgb,1,1,1,False
604,slide,xgb,1,1,1,False
605,slide,xgb,1,1,0,True
606,slide,xgb,2,2,2,False
607,slide,xgb,1,1,0,True
608,slide,xgb,0,0,0,False
609,slide,xgb,1,1,0,True
610,slide,xgb,0,0,1,True
611,slide,xgb,1,1,0,True
612,slide,xgb,3,3,2,True
613,slide,xgb,0,0,0,False
614,slide,xgb,0,0,0,False
615,slide,xgb,3,3,1,True
616,slide,xgb,3,3,1,True
617,slide,xgb,1,1,1,False
618,slide,xgb,0,0,0,False
619,slide,xgb,1,1,0,True
620,slide,xgb,2,2,0,True
621,slide,xgb,1,1,1,False
622,slide,xgb,3,3,1,True
623,slide,xgb,1,1,2,True
624,slide,xgb,0,0,2,True
625,slide,xgb,1,1,0,True
626,slide,xgb,0,0,0,False
627,slide,xgb,0,0,0,False
628,slide,xgb,1,1,1,False
629,slide,xgb,1,1,1,False
630,slide,xgb,1,1,3,True
631,slide,xgb,0,0,2,True
632,slide,xgb,1,1,1,False
633,slide,xgb,0,0,0,False
634,slide,xgb,0,0,1,True
635,slide,xgb,0,0,0,False
636,slide,xgb,0,0,0,False
637,slide,xgb,3,3,1,True
638,slide,xgb,0,0,2,True
639,slide,xgb,1,1,1,False
640,slide,xgb,1,1,1,False
641,slide,xgb,1,1,1,False
642,slide,xgb,1,1,0,True
643,slide,xgb,1,1,0,True
644,slide,xgb,1,1,1,False
645,slide,xgb,1,1,1,False
646,slide,xgb,1,1,0,True
647,slide,xgb,1,1,1,False
648,slide,xgb,3,3,1,True
649,slide,xgb,2,2,2,False
650,slide,xgb,4,4,1,True
651,slide,xgb,1,1,0,True
652,slide,xgb,3,3,1,True
653,slide,xgb,3,3,1,True
654,slide,xgb,1,1,0,True
655,slide,xgb,1,1,0,True
656,slide,xgb,0,0,0,False
657,slide,xgb,0,0,0,False
658,slide,xgb,4,4,1,True
659,slide,xgb,2,2,1,True
660,slide,xgb,0,0,0,False
661,slide,xgb,3,3,1,True
662,slide,xgb,0,0,0,False
663,slide,xgb,2,2,2,False
664,slide,xgb,1,1,1,False
665,slide,xgb,0,0,0,False
666,slide,xgb,0,0,0,False
667,slide,xgb,1,1,1,False
668,slide,xgb,0,0,0,False
669,slide,xgb,0,0,0,False
670,slide,xgb,0,0,0,False
671,slide,xgb,2,2,2,False
672,slide,xgb,1,1,1,False
673,slide,xgb,0,0,0,False
674,slide,xgb,1,1,0,True
675,slide,xgb,0,0,0,False
676,slide,xgb,0,0,0,False
677,slide,xgb,1,1,0,True
678,slide,xgb,1,1,0,True
679,slide,xgb,2,2,2,False
680,slide,xgb,1,1,0,True
681,slide,xgb,1,1,1,False
682,slide,xgb,1,1,1,False
683,slide,xgb,1,1,0,True
684,slide,xgb,1,1,0,True
685,slide,xgb,1,1,1,False
686,slide,xgb,1,1,1,False
687,slide,xgb,1,1,0,True
688,slide,xgb,1,1,0,True
689,slide,xgb,1,3,3,True
690,slide,xgb,0,0,0,False
691,slide,xgb,0,0,0,False
692,slide,xgb,1,1,1,False
693,slide,xgb,1,1,0,True
694,slide,xgb,0,0,0,False
695,slide,xgb,1,1,1,False
696,slide,xgb,0,0,0,False
697,slide,xgb,0,0,2,True
698,slide,xgb,0,0,0,False
699,slide,xgb,1,1,1,False
700,slide,xgb,1,1,1,False
701,slide,xgb,0,0,0,False
702,slide,xgb,0,0,0,False
703,slide,xgb,0,0,0,False
704,slide,xgb,0,0,2,True
705,slide,xgb,0,0,1,True
706,slide,xgb,0,0,0,False
707,slide,xgb,2,2,1,True
708,slide,xgb,1,1,3,True
709,slide,xgb,2,2,2,False
710,slide,xgb,2,2,2,False
711,slide,xgb,0,0,0,False
712,slide,xgb,0,0,0,False
713,slide,xgb,0,0,0,False
714,slide,xgb,2,2,0,True
715,slide,xgb,0,0,0,False
716,slide,xgb,1,1,1,False
717,slide,xgb,1,1,0,True
718,slide,xgb,3,3,1,True
719,slide,xgb,1,1,1,False
720,slide,xgb,0,0,0,False
721,slide,xgb,2,2,0,True
722,slide,xgb,3,3,1,True
723,slide,xgb,1,1,0,True
724,slide,xgb,0,0,0,False
725,slide,xgb,3,3,1,True
726,slide,xgb,1,1,1,False
727,slide,xgb,1,1,0,True
728,slide,xgb,2,2,1,True
729,slide,xgb,2,2,2,False
730,slide,xgb,0,0,0,False
731,slide,xgb,1,1,1,False
732,slide,xgb,1,1,1,False
733,slide,xgb,1,1,0,True
734,slide,xgb,0,0,2,True
735,slide,xgb,1,1,1,False
736,slide,xgb,3,1,1,True
737,slide,xgb,0,0,0,False
738,slide,xgb,2,2,0,True
739,slide,xgb,0,0,0,False
740,slide,xgb,0,0,0,False
741,slide,xgb,0,0,0,False
742,slide,xgb,1,1,3,True
743,slide,xgb,0,0,1,True
744,slide,xgb,1,1,0,True
745,slide,xgb,1,1,1,False
746,slide,xgb,0,0,0,False
747,slide,xgb,1,1,1,False
748,slide,xgb,0,0,0,False
749,slide,xgb,0,0,0,False
750,slide,xgb,2,2,0,True
751,slide,xgb,1,1,0,True
752,slide,xgb,3,3,1,True
753,slide,xgb,0,0,0,False
754,slide,xgb,0,0,0,False
755,slide,xgb,1,1,0,True
756,slide,xgb,3,3,0,True
757,slide,xgb,2,2,2,False
758,slide,xgb,1,1,1,False
759,slide,xgb,0,0,0,False
760,slide,xgb,0,0,2,True
761,slide,xgb,0,0,0,False
762,slide,xgb,1,1,0,True
763,slide,xgb,0,0,0,False
764,slide,xgb,3,3,1,True
765,slide,xgb,3,3,1,True
766,slide,xgb,2,2,2,False
767,slide,xgb,1,1,1,False
768,slide,xgb,1,1,0,True
769,slide,xgb,2,2,2,False
770,slide,xgb,0,0,0,False
771,slide,xgb,2,2,2,False
772,slide,xgb,3,3,1,True
773,slide,xgb,0,0,0,False
774,slide,xgb,1,1,0,True
775,slide,xgb,1,1,0,True
776,slide,xgb,1,2,2,True
777,slide,xgb,3,3,1,True
778,slide,xgb,2,2,0,True
779,slide,xgb,0,0,0,False
780,slide,xgb,3,1,1,True
781,slide,xgb,2,2,0,True
782,slide,xgb,0,0,0,False
783,slide,xgb,0,0,0,False
784,slide,xgb,0,0,0,False
785,slide,xgb,2,2,1,True
786,slide,xgb,2,2,1,True
787,slide,xgb,2,2,0,True
788,slide,xgb,2,2,1,True
789,slide,xgb,1,1,1,False
790,slide,xgb,0,0,0,False
791,slide,xgb,1,1,1,False
792,slide,xgb,1,1,1,False
793,slide,xgb,2,2,2,False
794,slide,xgb,0,0,0,False
795,slide,xgb,0,0,0,False
796,slide,xgb,3,3,1,True
797,slide,xgb,1,1,1,False
798,slide,xgb,3,3,1,True
799,slide,xgb,2,2,1,True
800,slide,xgb,1,1,0,True
801,slide,xgb,1,1,0,True
802,slide,xgb,0,0,0,False
803,slide,xgb,3,3,2,True
804,slide,xgb,1,1,0,True
805,slide,xgb,0,0,1,True
806,slide,xgb,0,0,0,False
807,slide,xgb,1,1,1,False
808,slide,xgb,1,1,1,False
809,slide,xgb,0,0,0,False
810,slide,xgb,0,0,0,False
811,slide,xgb,0,0,0,False
812,slide,xgb,1,1,1,False
813,slide,xgb,0,0,0,False
814,slide,xgb,3,3,1,True
815,slide,xgb,3,3,1,True
816,slide,xgb,0,0,0,False
817,slide,xgb,0,0,0,False
