sample_id,attack_name,target_model,label_true,pred_clean_target,pred_adv_target,is_transfer_success
357,fgm,tabnet,1,1,1,False
358,fgm,tabnet,0,0,0,False
359,fgm,tabnet,2,2,2,False
360,fgm,tabnet,0,0,0,False
361,fgm,tabnet,0,0,0,False
362,fgm,tabnet,2,2,2,False
363,fgm,tabnet,2,2,2,False
364,fgm,tabnet,1,1,1,False
365,fgm,tabnet,2,2,2,False
366,fgm,tabnet,1,1,1,False
367,fgm,tabnet,0,0,0,False
368,fgm,tabnet,1,1,1,False
369,fgm,tabnet,1,1,1,False
370,fgm,tabnet,0,0,0,False
371,fgm,tabnet,0,0,0,False
372,fgm,tabnet,3,3,3,False
373,fgm,tabnet,0,0,0,False
374,fgm,tabnet,3,3,3,False
375,fgm,tabnet,1,1,1,False
376,fgm,tabnet,0,0,0,False
377,fgm,tabnet,1,1,1,False
378,fgm,tabnet,0,0,0,False
379,fgm,tabnet,1,1,1,False
380,fgm,tabnet,1,1,2,True
381,fgm,tabnet,1,1,1,False
382,fgm,tabnet,1,1,1,False
383,fgm,tabnet,3,3,3,False
384,fgm,tabnet,0,0,0,False
385,fgm,tabnet,0,0,0,False
386,fgm,tabnet,3,3,1,True
387,fgm,tabnet,1,1,1,False
388,fgm,tabnet,0,0,0,False
389,fgm,tabnet,1,3,3,True
390,fgm,tabnet,3,3,3,False
391,fgm,tabnet,0,0,0,False
392,fgm,tabnet,0,0,0,False
393,fgm,tabnet,1,1,1,False
394,fgm,tabnet,3,3,1,True
395,fgm,tabnet,1,1,1,False
396,fgm,tabnet,1,1,0,True
397,fgm,tabnet,0,0,0,False
398,fgm,tabnet,3,3,3,False
399,fgm,tabnet,1,1,1,False
400,fgm,tabnet,1,1,1,False
401,fgm,tabnet,0,0,0,False
402,fgm,tabnet,0,0,0,False
403,fgm,tabnet,0,0,0,False
404,fgm,tabnet,2,2,2,False
405,fgm,tabnet,3,3,3,False
406,fgm,tabnet,3,3,3,False
407,fgm,tabnet,1,1,1,False
408,fgm,tabnet,2,1,1,True
409,fgm,tabnet,0,0,0,False
410,fgm,tabnet,2,2,2,False
411,fgm,tabnet,0,0,0,False
412,fgm,tabnet,1,1,1,False
413,fgm,tabnet,3,3,1,True
414,fgm,tabnet,0,0,0,False
415,fgm,tabnet,0,0,0,False
416,fgm,tabnet,0,0,0,False
417,fgm,tabnet,2,2,2,False
418,fgm,tabnet,1,1,1,False
419,fgm,tabnet,0,0,0,False
420,fgm,tabnet,2,2,2,False
421,fgm,tabnet,1,1,1,False
422,fgm,tabnet,3,3,3,False
423,fgm,tabnet,2,2,2,False
424,fgm,tabnet,1,1,1,False
425,fgm,tabnet,3,3,3,False
426,fgm,tabnet,1,1,1,False
427,fgm,tabnet,3,3,3,False
428,fgm,tabnet,3,3,3,False
429,fgm,tabnet,2,2,2,False
430,fgm,tabnet,1,1,1,False
431,fgm,tabnet,1,1,1,False
432,fgm,tabnet,0,0,0,False
433,fgm,tabnet,1,1,1,False
434,fgm,tabnet,2,2,0,True
435,fgm,tabnet,1,1,1,False
436,fgm,tabnet,1,1,1,False
437,fgm,tabnet,1,1,1,False
438,fgm,tabnet,0,0,0,False
439,fgm,tabnet,0,0,0,False
440,fgm,tabnet,1,1,1,False
441,fgm,tabnet,3,3,3,False
442,fgm,tabnet,0,0,0,False
443,fgm,tabnet,1,1,1,False
444,fgm,tabnet,0,0,0,False
445,fgm,tabnet,0,0,0,False
446,fgm,tabnet,0,0,0,False
447,fgm,tabnet,0,0,0,False
448,fgm,tabnet,1,1,1,False
449,fgm,tabnet,0,0,0,False
450,fgm,tabnet,0,0,0,False
451,fgm,tabnet,2,2,2,False
452,fgm,tabnet,3,3,3,False
453,fgm,tabnet,1,1,1,False
454,fgm,tabnet,1,1,1,False
455,fgm,tabnet,2,2,2,False
456,fgm,tabnet,2,2,2,False
457,fgm,tabnet,3,3,1,True
458,fgm,tabnet,0,0,0,False
459,fgm,tabnet,0,0,0,False
460,fgm,tabnet,2,2,2,False
461,fgm,tabnet,1,1,0,True
462,fgm,tabnet,3,3,3,False
463,fgm,tabnet,3,3,2,True
464,fgm,tabnet,0,0,0,False
465,fgm,tabnet,1,1,1,False
466,fgm,tabnet,1,1,1,False
467,fgm,tabnet,1,1,1,False
468,fgm,tabnet,1,1,1,False
469,fgm,tabnet,1,1,1,False
470,fgm,tabnet,0,0,0,False
471,fgm,tabnet,0,0,0,False
472,fgm,tabnet,1,1,1,False
473,fgm,tabnet,1,1,1,False
474,fgm,tabnet,1,1,1,False
475,fgm,tabnet,1,1,1,False
476,fgm,tabnet,1,1,1,False
477,fgm,tabnet,1,1,1,False
478,fgm,tabnet,0,0,0,False
479,fgm,tabnet,3,3,3,False
480,fgm,tabnet,1,1,1,False
481,fgm,tabnet,3,3,3,False
482,fgm,tabnet,2,2,2,False
483,fgm,tabnet,1,1,1,False
484,fgm,tabnet,0,0,0,False
485,fgm,tabnet,1,1,1,False
486,fgm,tabnet,1,3,3,True
487,fgm,tabnet,2,2,2,False
488,fgm,tabnet,1,1,1,False
489,fgm,tabnet,1,1,1,False
490,fgm,tabnet,1,1,1,False
491,fgm,tabnet,0,0,0,False
492,fgm,tabnet,3,3,3,False
493,fgm,tabnet,2,2,2,False
494,fgm,tabnet,3,3,3,False
495,fgm,tabnet,0,0,0,False
496,fgm,tabnet,3,3,3,False
497,fgm,tabnet,0,0,0,False
498,fgm,tabnet,1,1,1,False
499,fgm,tabnet,0,0,0,False
500,fgm,tabnet,1,1,1,False
501,fgm,tabnet,2,2,2,False
502,fgm,tabnet,1,1,1,False
503,fgm,tabnet,3,3,3,False
504,fgm,tabnet,1,1,1,False
505,fgm,tabnet,3,3,1,True
506,fgm,tabnet,1,1,1,False
507,fgm,tabnet,0,0,0,False
508,fgm,tabnet,0,0,0,False
509,fgm,tabnet,2,2,2,False
510,fgm,tabnet,2,2,2,False
511,fgm,tabnet,2,2,2,False
512,fgm,tabnet,0,0,0,False
513,fgm,tabnet,1,1,1,False
514,fgm,tabnet,0,0,0,False
515,fgm,tabnet,1,1,1,False
516,fgm,tabnet,1,1,1,False
517,fgm,tabnet,1,1,1,False
518,fgm,tabnet,0,0,0,False
519,fgm,tabnet,0,0,0,False
520,fgm,tabnet,1,1,1,False
521,fgm,tabnet,3,3,3,False
522,fgm,tabnet,1,3,3,True
523,fgm,tabnet,0,0,0,False
524,fgm,tabnet,1,1,1,False
525,fgm,tabnet,0,0,0,False
526,fgm,tabnet,2,2,2,False
527,fgm,tabnet,0,0,0,False
528,fgm,tabnet,2,2,2,False
529,fgm,tabnet,1,1,1,False
530,fgm,tabnet,0,0,0,False
531,fgm,tabnet,1,1,1,False
532,fgm,tabnet,2,2,2,False
533,fgm,tabnet,3,3,3,False
534,fgm,tabnet,3,3,3,False
535,fgm,tabnet,1,1,1,False
536,fgm,tabnet,2,2,2,False
537,fgm,tabnet,2,2,2,False
538,fgm,tabnet,1,1,1,False
539,fgm,tabnet,3,3,3,False
540,fgm,tabnet,1,1,1,False
541,fgm,tabnet,1,1,1,False
542,fgm,tabnet,1,1,1,False
543,fgm,tabnet,0,0,0,False
544,fgm,tabnet,0,0,0,False
545,fgm,tabnet,1,1,1,False
546,fgm,tabnet,1,1,1,False
547,fgm,tabnet,0,0,0,False
548,fgm,tabnet,1,1,1,False
549,fgm,tabnet,3,3,3,False
550,fgm,tabnet,0,0,0,False
551,fgm,tabnet,1,1,1,False
552,fgm,tabnet,1,3,3,True
553,fgm,tabnet,0,0,0,False
554,fgm,tabnet,0,0,0,False
555,fgm,tabnet,0,0,0,False
556,fgm,tabnet,0,0,0,False
557,fgm,tabnet,3,3,3,False
558,fgm,tabnet,1,1,1,False
559,fgm,tabnet,1,1,1,False
560,fgm,tabnet,1,1,1,False
561,fgm,tabnet,1,1,1,False
562,fgm,tabnet,1,1,1,False
563,fgm,tabnet,1,1,1,False
564,fgm,tabnet,1,1,1,False
565,fgm,tabnet,1,1,1,False
566,fgm,tabnet,3,3,1,True
567,fgm,tabnet,1,1,1,False
568,fgm,tabnet,0,0,0,False
569,fgm,tabnet,2,2,2,False
570,fgm,tabnet,3,3,1,True
571,fgm,tabnet,2,2,2,False
572,fgm,tabnet,1,1,1,False
573,fgm,tabnet,1,1,1,False
574,fgm,tabnet,1,1,1,False
575,fgm,tabnet,1,0,0,True
576,fgm,tabnet,2,2,2,False
577,fgm,tabnet,0,0,0,False
578,fgm,tabnet,1,1,1,False
579,fgm,tabnet,0,0,0,False
580,fgm,tabnet,2,2,2,False
581,fgm,tabnet,0,0,0,False
582,fgm,tabnet,3,3,3,False
583,fgm,tabnet,1,1,1,False
584,fgm,tabnet,0,0,0,False
585,fgm,tabnet,1,1,1,False
586,fgm,tabnet,1,1,1,False
587,fgm,tabnet,1,2,2,True
588,fgm,tabnet,0,0,0,False
589,fgm,tabnet,1,1,1,False
590,fgm,tabnet,0,0,0,False
591,fgm,tabnet,1,1,0,True
592,fgm,tabnet,0,0,0,False
593,fgm,tabnet,1,1,1,False
594,fgm,tabnet,3,3,1,True
595,fgm,tabnet,3,3,3,False
596,fgm,tabnet,1,1,1,False
597,fgm,tabnet,1,1,1,False
598,fgm,tabnet,1,1,1,False
599,fgm,tabnet,1,1,1,False
600,fgm,tabnet,1,1,1,False
601,fgm,tabnet,0,0,0,False
602,fgm,tabnet,1,1,1,False
603,fgm,tabnet,1,1,1,False
604,fgm,tabnet,1,1,1,False
605,fgm,tabnet,1,1,1,False
606,fgm,tabnet,2,2,2,False
607,fgm,tabnet,1,1,1,False
608,fgm,tabnet,0,0,0,False
609,fgm,tabnet,1,1,1,False
610,fgm,tabnet,0,0,1,True
611,fgm,tabnet,1,1,1,False
612,fgm,tabnet,3,3,3,False
613,fgm,tabnet,0,0,0,False
614,fgm,tabnet,0,0,0,False
615,fgm,tabnet,3,3,3,False
616,fgm,tabnet,3,3,3,False
617,fgm,tabnet,1,1,1,False
618,fgm,tabnet,0,0,0,False
619,fgm,tabnet,1,1,1,False
620,fgm,tabnet,2,2,2,False
621,fgm,tabnet,1,1,1,False
622,fgm,tabnet,3,3,3,False
623,fgm,tabnet,1,1,1,False
624,fgm,tabnet,0,0,0,False
625,fgm,tabnet,1,1,1,False
626,fgm,tabnet,0,0,0,False
627,fgm,tabnet,0,0,0,False
628,fgm,tabnet,1,1,1,False
629,fgm,tabnet,1,1,1,False
630,fgm,tabnet,1,1,1,False
631,fgm,tabnet,0,0,0,False
632,fgm,tabnet,1,1,1,False
633,fgm,tabnet,0,0,0,False
634,fgm,tabnet,0,0,0,False
635,fgm,tabnet,0,0,0,False
636,fgm,tabnet,0,0,1,True
637,fgm,tabnet,3,3,3,False
638,fgm,tabnet,0,0,0,False
639,fgm,tabnet,1,1,1,False
640,fgm,tabnet,1,1,1,False
641,fgm,tabnet,1,1,1,False
642,fgm,tabnet,1,1,1,False
643,fgm,tabnet,1,1,1,False
644,fgm,tabnet,1,1,1,False
645,fgm,tabnet,1,1,1,False
646,fgm,tabnet,1,1,1,False
647,fgm,tabnet,1,1,1,False
648,fgm,tabnet,3,3,1,True
649,fgm,tabnet,2,2,2,False
650,fgm,tabnet,4,4,4,False
651,fgm,tabnet,1,1,1,False
652,fgm,tabnet,3,3,3,False
653,fgm,tabnet,3,3,3,False
654,fgm,tabnet,1,1,1,False
655,fgm,tabnet,1,1,1,False
656,fgm,tabnet,0,0,0,False
657,fgm,tabnet,0,0,0,False
658,fgm,tabnet,4,4,4,False
659,fgm,tabnet,2,2,2,False
660,fgm,tabnet,0,0,0,False
661,fgm,tabnet,3,3,3,False
662,fgm,tabnet,0,0,0,False
663,fgm,tabnet,2,2,2,False
664,fgm,tabnet,1,1,1,False
665,fgm,tabnet,0,0,0,False
666,fgm,tabnet,0,0,0,False
667,fgm,tabnet,1,1,1,False
668,fgm,tabnet,0,0,0,False
669,fgm,tabnet,0,0,0,False
670,fgm,tabnet,0,0,0,False
671,fgm,tabnet,2,2,2,False
672,fgm,tabnet,1,1,1,False
673,fgm,tabnet,0,0,0,False
674,fgm,tabnet,1,3,3,True
675,fgm,tabnet,0,0,0,False
676,fgm,tabnet,0,0,0,False
677,fgm,tabnet,1,1,1,False
678,fgm,tabnet,1,1,1,False
679,fgm,tabnet,2,2,2,False
680,fgm,tabnet,1,1,1,False
681,fgm,tabnet,1,1,1,False
682,fgm,tabnet,1,1,1,False
683,fgm,tabnet,1,1,1,False
684,fgm,tabnet,1,1,1,False
685,fgm,tabnet,1,1,1,False
686,fgm,tabnet,1,1,1,False
687,fgm,tabnet,1,1,1,False
688,fgm,tabnet,1,1,1,False
689,fgm,tabnet,1,3,3,True
690,fgm,tabnet,0,0,0,False
691,fgm,tabnet,0,0,0,False
692,fgm,tabnet,1,1,1,False
693,fgm,tabnet,1,1,1,False
694,fgm,tabnet,0,0,0,False
695,fgm,tabnet,1,1,1,False
696,fgm,tabnet,0,0,0,False
697,fgm,tabnet,0,0,0,False
698,fgm,tabnet,0,0,0,False
699,fgm,tabnet,1,1,1,False
700,fgm,tabnet,1,1,1,False
701,fgm,tabnet,0,0,0,False
702,fgm,tabnet,0,0,0,False
703,fgm,tabnet,0,0,0,False
704,fgm,tabnet,0,0,0,False
705,fgm,tabnet,0,0,0,False
706,fgm,tabnet,0,0,0,False
707,fgm,tabnet,2,2,2,False
708,fgm,tabnet,1,1,1,False
709,fgm,tabnet,2,2,2,False
710,fgm,tabnet,2,2,2,False
711,fgm,tabnet,0,0,0,False
712,fgm,tabnet,0,0,0,False
713,fgm,tabnet,0,0,0,False
714,fgm,tabnet,2,2,2,False
715,fgm,tabnet,0,0,0,False
716,fgm,tabnet,1,1,1,False
717,fgm,tabnet,1,1,1,False
718,fgm,tabnet,3,3,3,False
719,fgm,tabnet,1,1,1,False
720,fgm,tabnet,0,0,0,False
721,fgm,tabnet,2,2,2,False
722,fgm,tabnet,3,3,3,False
723,fgm,tabnet,1,1,1,False
724,fgm,tabnet,0,0,0,False
725,fgm,tabnet,3,3,1,True
726,fgm,tabnet,1,1,1,False
727,fgm,tabnet,1,1,1,False
728,fgm,tabnet,2,2,2,False
729,fgm,tabnet,2,2,2,False
730,fgm,tabnet,0,0,0,False
731,fgm,tabnet,1,1,1,False
